Оригинальный HTC Desire X камера 8.0мп 8 GB,3 900 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/originalnyy_htc_desire_x_kamera_8.0mp_8_gb_500376267
HTC desire628,7 000 руб.,Саранск,https://www.avito.ru/saransk/telefony/htc_desire628_914471995
Свежий HTC Wildfire S розовый и черн ос Android 4,2 000 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/svezhiy_htc_wildfire_s_rozovyy_i_chern_os_android_4_286504249
HTC Desire 601,3 999 руб.,Евпатория,https://www.avito.ru/evpatoriya/telefony/htc_desire_601_1213211204
HTC M7 one,4 500 руб.,Залегощь,https://www.avito.ru/zalegosch/telefony/htc_m7_one_949153991
HTC 8,10 000 руб.,Славгород,https://www.avito.ru/slavgorod/telefony/htc_8_1097164285
HTC One,12 000 руб.,Шарья,https://www.avito.ru/sharya/telefony/htc_one_1167009858
HTC one m7,3 500 руб.,Грозный,https://www.avito.ru/groznyy/telefony/htc_one_m7_976517445
HTC Desire 620g dual sim белый,6 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_620g_dual_sim_belyy_1119664698
Телефон HTC desire 626g dual sim,8 000 руб.,Темрюк,https://www.avito.ru/temryuk/telefony/telefon_htc_desire_626g_dual_sim_1049903043
HTC One M8s 16Gb,9 990 руб.,Воронеж,https://www.avito.ru/voronezh/telefony/htc_one_m8s_16gb_948450982
HTC Desire 530,8 200 руб.,Вельск,https://www.avito.ru/velsk/telefony/htc_desire_530_1174083968
HTC Desire 526G dual sim,6 руб.,Ростов-на-Дону,https://www.avito.ru/rostov-na-donu/telefony/htc_desire_526g_dual_sim_1176973573
Htc- коммуникатор,2 000 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc-_kommunikator_865899363
HTC Desire 728G Dual Sim,7 000 руб.,Краснодар,https://www.avito.ru/krasnodar/telefony/htc_desire_728g_dual_sim_1006767601
HTC medialink HD,800 руб.,Старая Купавна,https://www.avito.ru/staraya_kupavna/telefony/htc_medialink_hd_894907268
Запчасти для HTC one x,1 500 руб.,Москва,https://www.avito.ru/moskva/telefony/zapchasti_dlya_htc_one_x_1176101191
HTC 616 Dual Sim,400 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_616_dual_sim_1169028593
HTC Desire 601,4 000 руб.,Новоуральск,https://www.avito.ru/novouralsk/telefony/htc_desire_601_1158578591
HTC ONE M8 dual,12 490 руб.,Нижний Тагил,https://www.avito.ru/nizhniy_tagil/telefony/htc_one_m8_dual_1074839013
HTC touch P3450 кпк,650 руб.,Краснодар,https://www.avito.ru/krasnodar/telefony/htc_touch_p3450_kpk_874129669
Телефон HTC Desire 626G,5 000 руб.,Орел,https://www.avito.ru/orel/telefony/telefon_htc_desire_626g_1091274250
HTC desire 516,3 000 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc_desire_516_1151979665
HTC 10 (32 гб) Carbon Grey (Темно-серый),23 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_10_32_gb_carbon_grey_temno-seryy_1127779469
HTC desire 400,2 000 руб.,Брянск,https://www.avito.ru/bryansk/telefony/htc_desire_400_1217796246
HTC Legend,300 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_legend_709128194
HTC briliant,2 500 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_briliant_1000248515
Аккумуляторная батарея на телефон HTC desire sv,700 руб.,Таганрог,https://www.avito.ru/taganrog/telefony/akkumulyatornaya_batareya_na_telefon_htc_desire_sv_738455452
HTC M9,10 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_m9_1124687878
HTC 816G dual SIM,5 500 руб.,Омск,https://www.avito.ru/omsk/telefony/htc_816g_dual_sim_1053847668
Телефон на запчасти HTC Desire v Russia,500 руб.,Шадринск,https://www.avito.ru/shadrinsk/telefony/telefon_na_zapchasti_htc_desire_v_russia_1144604254
Продам на запчасти htc desire 310,700 руб.,Магнитогорск,https://www.avito.ru/magnitogorsk/telefony/prodam_na_zapchasti_htc_desire_310_879397629
HTC Desire 626G,6 500 руб.,Чебоксары,https://www.avito.ru/cheboksary/telefony/htc_desire_626g_942557690
Обмен HTC Desire 700 с неисправностью,Цена не указана,Ростов-на-Дону,https://www.avito.ru/rostov-na-donu/telefony/obmen_htc_desire_700_s_neispravnostyu_992514102
Htc one m7,5 500 руб.,Новосибирск,https://www.avito.ru/novosibirsk/telefony/htc_one_m7_1129644335
HTC M9,12 500 руб.,Тольятти,https://www.avito.ru/tolyatti/telefony/htc_m9_879071413
HTC One X (Ограниченная версия),2 700 руб.,Омск,https://www.avito.ru/omsk/telefony/htc_one_x_ogranichennaya_versiya_1156027802
HTC One mini 2,6 000 руб.,Курган,https://www.avito.ru/kurgan/telefony/htc_one_mini_2_916126770
HTC Xbo,3 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_xbo_1174422313
Сотовый телефон hTC mini 2,5 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/sotovyy_telefon_htc_mini_2_1032063328
Телефон HTC EVO 3D RUS (PG86300),1 800 руб.,Курган,https://www.avito.ru/kurgan/telefony/telefon_htc_evo_3d_rus_pg86300_1022889744
Htc 326g dual sim,4 000 руб.,Туапсе,https://www.avito.ru/tuapse/telefony/htc_326g_dual_sim_1187669295
HTC One X9 Dual SIM,16 500 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_one_x9_dual_sim_582972333
Htc 628 desire,6 000 руб.,Конаково,https://www.avito.ru/konakovo/telefony/htc_628_desire_1019715145
HTC Desire 620G dual sim,100 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_desire_620g_dual_sim_1007586740
Продам HTC radar. б/у,3 000 руб.,Тюмень,https://www.avito.ru/tyumen/telefony/prodam_htc_radar._bu_669256827
HTC Desire X Dual Sim. Отл. сос,3 500 руб.,Челябинск,https://www.avito.ru/chelyabinsk/telefony/htc_desire_x_dual_sim._otl._sos_478678022
HTC one M7 оригинал разбор,1 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_one_m7_original_razbor_1170588549
HTC One V,1 500 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_one_v_1118577358
HTC 8x,2 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_8x_1170819898
Продам сотовый телефон HTC desire 601,1 500 руб.,Омск,https://www.avito.ru/omsk/telefony/prodam_sotovyy_telefon_htc_desire_601_1203343663
Htc desire 620g dual sim,5 300 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_desire_620g_dual_sim_1082517011
HTC desire 628 LTE,6 500 руб.,Нальчик,https://www.avito.ru/nalchik/telefony/htc_desire_628_lte_1122622177
HTC Desire 320,1 200 руб.,Мценск,https://www.avito.ru/mtsensk/telefony/htc_desire_320_928611255
HTC disier S,3 000 руб.,Железнодорожный,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/telefony/htc_disier_s_844252939
HTC e9sw,10 000 руб.,Ефремов,https://www.avito.ru/efremov/telefony/htc_e9sw_1005181682
Htc 626,6 000 руб.,Саратов,https://www.avito.ru/saratov/telefony/htc_626_1204284435
HTC one телефон,12 000 руб.,Омск,https://www.avito.ru/omsk/telefony/htc_one_telefon_807025540
HTC Legend серебристый,2 220 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_legend_serebristyy_314761279
Смартфон HTC Desire 210 на запчасти,690 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/smartfon_htc_desire_210_na_zapchasti_1047098181
HTC Desire 200,2 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_200_876913534
HTC ONE X +,2 500 руб.,Самара,https://www.avito.ru/samara/telefony/htc_one_x_1211474304
Продам HTC Radar c110e,1 000 руб.,Красноперекопск,https://www.avito.ru/krasnoperekopsk/telefony/prodam_htc_radar_c110e_1056286457
HTC One m7 32gb,5 500 руб.,Кущевская,https://www.avito.ru/kuschevskaya/telefony/htc_one_m7_32gb_1151223126
HTC ONE X+,4 500 руб.,Каменск-Уральский,https://www.avito.ru/kamensk-uralskiy/telefony/htc_one_x_1096924071
Бронерованое стекло HTC 616+доставка,150 руб.,Пермь,https://www.avito.ru/perm/telefony/bronerovanoe_steklo_htc_616dostavka_1107540325
HTC 601dual SIM,Цена не указана,Ростов-на-Дону,https://www.avito.ru/rostov-na-donu/telefony/htc_601dual_sim_1005492169
HTC,2 990 руб.,Волжск,https://www.avito.ru/volzhsk/telefony/htc_1184210620
HTC One mini 2,5 900 руб.,Воронеж,https://www.avito.ru/voronezh/telefony/htc_one_mini_2_777938197
Смартфон HTC One SV,1 600 руб.,Екатеринбург,https://www.avito.ru/ekaterinburg/telefony/smartfon_htc_one_sv_1048170938
Htc m7 32gb,4 500 руб.,Екатеринбург,https://www.avito.ru/ekaterinburg/telefony/htc_m7_32gb_1160506007
HTC One M9,30 000 руб.,Хабаровск,https://www.avito.ru/habarovsk/telefony/htc_one_m9_1220350472
Продам телефон HTC Desire 820G dual sim,6 000 руб.,Егорьевск,https://www.avito.ru/egorevsk/telefony/prodam_telefon_htc_desire_820g_dual_sim_1045440047
Htc S720e,700 руб.,Екатеринбург,https://www.avito.ru/ekaterinburg/telefony/htc_s720e_1103340809
HTC Touch Diamond 2,2 500 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_touch_diamond_2_854392963
HTC Desire 626G Dual sim - Запчасти,1 800 руб.,Саранск,https://www.avito.ru/saransk/telefony/htc_desire_626g_dual_sim_-_zapchasti_1064150984
HTC desire 728g dual sim белый,6 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_728g_dual_sim_belyy_1190533799
HTC One m 8,11 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_one_m_8_1112233034
Htc desire 326 g dual sim на запчасти,2 000 руб.,Саратов,https://www.avito.ru/saratov/telefony/htc_desire_326_g_dual_sim_na_zapchasti_961090801
HTC windows Phone,1 650 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc_windows_phone_985246736
HTC Desire S,1 800 руб.,Омск,https://www.avito.ru/omsk/telefony/htc_desire_s_1224642626
Htc a9 Opal Silver,13 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_a9_opal_silver_845097604
HTC One V (Лп6),2 500 руб.,Киров,https://www.avito.ru/kirovskaya_oblast_kirov/telefony/htc_one_v_lp6_1188539675
HTC One M8x,5 000 руб.,Пермь,https://www.avito.ru/perm/telefony/htc_one_m8x_1086707743
HTC Desire 526G dual slim,6 000 руб.,Майкоп,https://www.avito.ru/maykop/telefony/htc_desire_526g_dual_slim_992412485
HTC desire 326g,2 900 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_326g_1138220721
Продам/поменяю HTC m7 сильвер,5 000 руб.,Екатеринбург,https://www.avito.ru/ekaterinburg/telefony/prodampomenyayu_htc_m7_silver_1065411593
HTC One 32Gb,4 490 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc_one_32gb_1182657701
HTC Incredible s,2 500 руб.,Чебоксары,https://www.avito.ru/cheboksary/telefony/htc_incredible_s_902986618
Смартфон HTC Desire 601,4 500 руб.,Чайковский,https://www.avito.ru/chaykovskiy/telefony/smartfon_htc_desire_601_1045067949
Продам HTC ONE M9,18 500 руб.,Оренбург,https://www.avito.ru/orenburg/telefony/prodam_htc_one_m9_962269173
HTC,2 000 руб.,Стерлитамак,https://www.avito.ru/sterlitamak/telefony/htc_1133121651
HTC Sensation,2 800 руб.,Калининград,https://www.avito.ru/kaliningrad/telefony/htc_sensation_1174959652
"HTC One M8 16Gb состояние нового,Ростест,мощный",9 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_one_m8_16gb_sostoyanie_novogorostestmoschnyy_944526521
HTC one mini,2 500 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_one_mini_1040672587
HTC 526G,3 000 руб.,Шарья,https://www.avito.ru/sharya/telefony/htc_526g_1032488244
HTC Desire C,2 300 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_c_1109666119
Смартфон телефон htc sense wildfire s a510e,1 200 руб.,Саратов,https://www.avito.ru/saratov/telefony/smartfon_telefon_htc_sense_wildfire_s_a510e_1180724560
Корпус передний HTC Desire 601,200 руб.,Тюмень,https://www.avito.ru/tyumen/telefony/korpus_peredniy_htc_desire_601_1137159221
HTC,1 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_1207013477
HTC M8 dual,7 500 руб.,Омск,https://www.avito.ru/omsk/telefony/htc_m8_dual_1009797108
HTC Salsa,Цена не указана,Москва,https://www.avito.ru/moskva/telefony/htc_salsa_993010199
Htc One M9,13 000 руб.,Геленджик,https://www.avito.ru/gelendzhik/telefony/htc_one_m9_1069240768
Продам запчасти от Htc one 7,100 руб.,Ижевск,https://www.avito.ru/izhevsk/telefony/prodam_zapchasti_ot_htc_one_7_1216709692
Новый Смартфон. HTC Desire 816G Dual Sim,7 900 руб.,Москва,https://www.avito.ru/moskva/telefony/novyy_smartfon._htc_desire_816g_dual_sim_902674181
HTC Desire 600 Dual Sim Black,5 200 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_600_dual_sim_black_868980461
HTC wildfires S,1 800 руб.,Северодвинск,https://www.avito.ru/severodvinsk/telefony/htc_wildfires_s_907592513
Htc disire 630 dual,7 500 руб.,Киров,https://www.avito.ru/kirovskaya_oblast_kirov/telefony/htc_disire_630_dual_983718147
HTC One M9 Gold,20 000 руб.,Черкесск,https://www.avito.ru/cherkessk/telefony/htc_one_m9_gold_1025839499
HTC desiere v,1 000 руб.,Лысьва,https://www.avito.ru/lysva/telefony/htc_desiere_v_1128358337
Телефон HTC сенсорный,Цена не указана,Нягань,https://www.avito.ru/nyagan/telefony/telefon_htc_sensornyy_1207048828
HTC Desire 600 dual sim,5 000 руб.,Ленск,https://www.avito.ru/lensk/telefony/htc_desire_600_dual_sim_1041066457
HTC,6 000 руб.,Челябинск,https://www.avito.ru/chelyabinsk/telefony/htc_1067691855
HTC 620G Dual SIM,8 000 руб.,Краснодар,https://www.avito.ru/krasnodar/telefony/htc_620g_dual_sim_1101482130
HTC Desire 530,8 000 руб.,Анапа,https://www.avito.ru/anapa/telefony/htc_desire_530_1078242933
HTC Wildfire S,2 300 руб.,Волгоград,https://www.avito.ru/volgograd/telefony/htc_wildfire_s_192060521
HTC Windows Phone 8X,6 000 руб.,Вельск,https://www.avito.ru/velsk/telefony/htc_windows_phone_8x_995902524
HTC evo 3D,1 500 руб.,Саранск,https://www.avito.ru/saransk/telefony/htc_evo_3d_885349197
Htc one,1 000 руб.,Хотьково,https://www.avito.ru/hotkovo/telefony/htc_one_1187260986
Продам смартфон HTC Desire 620g,5 300 руб.,Коломна,https://www.avito.ru/kolomna/telefony/prodam_smartfon_htc_desire_620g_1177207336
HTC One M8s,15 000 руб.,Таганрог,https://www.avito.ru/taganrog/telefony/htc_one_m8s_1128198458
Htc,2 000 руб.,Майкоп,https://www.avito.ru/maykop/telefony/htc_1222286443
Продам HTC M8S,8 500 руб.,Кузнецк,https://www.avito.ru/kuznetsk/telefony/prodam_htc_m8s_985162954
HTC ONE M8 32Gb,9 000 руб.,Рославль,https://www.avito.ru/roslavl/telefony/htc_one_m8_32gb_1156022834
HTC one s,2 500 руб.,Первоуральск,https://www.avito.ru/pervouralsk/telefony/htc_one_s_1220393174
Смартфон HTC Desire SV,2 500 руб.,Москва,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_sv_861452871
HTC ONE M8,8 000 руб.,Набережные Челны,https://www.avito.ru/naberezhnye_chelny/telefony/htc_one_m8_1140546705
Мобильный телефон HTC 10 Evo 32Gb Gunmetal,22 900 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/mobilnyy_telefon_htc_10_evo_32gb_gunmetal_1002371219
Продам HTC Desire EYE,10 000 руб.,Москва,https://www.avito.ru/moskva/telefony/prodam_htc_desire_eye_1179135015
HTC desire SV,3 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_desire_sv_1026186669
HTC HD2,3 000 руб.,Брянск,https://www.avito.ru/bryansk/telefony/htc_hd2_785850158
Продам HTC One touch mini 2,Цена не указана,Октябрьский,https://www.avito.ru/bashkortostan_oktyabrskiy/telefony/prodam_htc_one_touch_mini_2_1064680657
Htc desire 700,8 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_desire_700_1052061009
HTC One A9 Обмен Гарантия,9 990 руб.,Калининград,https://www.avito.ru/kaliningrad/telefony/htc_one_a9_obmen_garantiya_956427644
Htc one M9 32gb,11 500 руб.,Дзержинск,https://www.avito.ru/dzerzhinsk/telefony/htc_one_m9_32gb_1129268016
HTC Desire 601,4 500 руб.,Барнаул,https://www.avito.ru/barnaul/telefony/htc_desire_601_1194949184
HTC one m7,5 000 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_one_m7_999207513
Сотовый телефон HTC,1 000 руб.,Самара,https://www.avito.ru/samara/telefony/sotovyy_telefon_htc_1033290152
HTC Desire SV битый экран,1 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_sv_bityy_ekran_1143352753
HTC desire v,2 500 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/htc_desire_v_928395065
Htc desire x,1 000 руб.,Пермь,https://www.avito.ru/perm/telefony/htc_desire_x_1104427327
Сотовый телефон HTC one mini 2,4 900 руб.,Усолье-Сибирское,https://www.avito.ru/usole-sibirskoe/telefony/sotovyy_telefon_htc_one_mini_2_982249919
Htc one m7,2 000 руб.,Чебоксары,https://www.avito.ru/cheboksary/telefony/htc_one_m7_656339
HTC Desire 728G dual sim,6 300 руб.,Ступино,https://www.avito.ru/stupino/telefony/htc_desire_728g_dual_sim_937994595
HTC Desire U dual sim на запчасти,1 300 руб.,Чебаркуль,https://www.avito.ru/chebarkul/telefony/htc_desire_u_dual_sim_na_zapchasti_1168521735
HTC Desire 400 dual sim 3G,4 299 руб.,Сергиев Посад,https://www.avito.ru/sergiev_posad/telefony/htc_desire_400_dual_sim_3g_989414802
Смартфон HTC P3600,800 руб.,Ухта,https://www.avito.ru/uhta/telefony/smartfon_htc_p3600_930176347
Новый HTC One A9s 32Gb,11 700 руб.,Санкт-Петербург,https://www.avito.ru/sankt-peterburg/telefony/novyy_htc_one_a9s_32gb_1111146540
HTC Desire V,700 руб.,Екатеринбург,https://www.avito.ru/ekaterinburg/telefony/htc_desire_v_788599479
HTC One m 8 возможен обмен,9 500 руб.,Набережные Челны,https://www.avito.ru/naberezhnye_chelny/telefony/htc_one_m_8_vozmozhen_obmen_1055071632
HTC One gpe 32Gb (m7),5 000 руб.,Иваново,https://www.avito.ru/ivanovo/telefony/htc_one_gpe_32gb_m7_1068936144
Htc one m7,5 000 руб.,Псков,https://www.avito.ru/pskov/telefony/htc_one_m7_1114935790
HTC desire 200,900 руб.,Чебоксары,https://www.avito.ru/cheboksary/telefony/htc_desire_200_1080980755
HTC Desire 626G,2 500 руб.,Челябинск,https://www.avito.ru/chelyabinsk/telefony/htc_desire_626g_957304804
HTC Wildfire S,2 700 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_wildfire_s_936589972
Продам телефон HTC,1 000 руб.,Миасс,https://www.avito.ru/miass/telefony/prodam_telefon_htc_1088794844
HTC ONE mini,3 500 руб.,Хабаровск,https://www.avito.ru/habarovsk/telefony/htc_one_mini_1130309514
Htc one mini 2,5 000 руб.,Казань,https://www.avito.ru/kazan/telefony/htc_one_mini_2_1099517201
Смартфон HTC touch diamond2,900 руб.,Набережные Челны,https://www.avito.ru/naberezhnye_chelny/telefony/smartfon_htc_touch_diamond2_922624799
Телефон HTC 626ph,5 500 руб.,Москва,https://www.avito.ru/moskva/telefony/telefon_htc_626ph_1152833870
Htc desire 628,5 000 руб.,Краснотурьинск,https://www.avito.ru/krasnoturinsk/telefony/htc_desire_628_1076060050
HTC One,100 руб.,Нефтеюганск,https://www.avito.ru/nefteyugansk/telefony/htc_one_919244825
HTC one,100 руб.,Нефтеюганск,https://www.avito.ru/nefteyugansk/telefony/htc_one_919245209
Htc 600,Цена не указана,Волжский,https://www.avito.ru/volgogradskaya_oblast_volzhskiy/telefony/htc_600_1201024903
HTC лумия,1 200 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_lumiya_1059265128
Продам HTC Incredible s red,2 000 руб.,Владикавказ,https://www.avito.ru/vladikavkaz/telefony/prodam_htc_incredible_s_red_1183205827
Смартфон HTC desire 620 G. выбор. покупка. обмен,3 900 руб.,Челябинск,https://www.avito.ru/chelyabinsk/telefony/smartfon_htc_desire_620_g._vybor._pokupka._obmen_1208256764
Телефон htc,3 000 руб.,Владимир,https://www.avito.ru/vladimir/telefony/telefon_htc_995011405
Продам HTC E9+dual SIM,10 000 руб.,Новый Уренгой,https://www.avito.ru/novyy_urengoy/telefony/prodam_htc_e9dual_sim_1106604399
Htc disire 626g,2 000 руб.,Тула,https://www.avito.ru/tula/telefony/htc_disire_626g_933594457
Новый HTC One A9 белый /магазин / гарантия,19 690 руб.,Москва,https://www.avito.ru/moskva/telefony/novyy_htc_one_a9_belyy_magazin_garantiya_1048988370
HTC Desire SV dual sim,3 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_sv_dual_sim_934544107
Htc one m7 black ed. 32gb 2sim,7 000 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc_one_m7_black_ed._32gb_2sim_811854126
HTC desire 601 dual sim,4 000 руб.,Оренбург,https://www.avito.ru/orenburg/telefony/htc_desire_601_dual_sim_929274809
HTC desire 200,1 299 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desire_200_1007131584
HTC Desire 310,3 000 руб.,Казань,https://www.avito.ru/kazan/telefony/htc_desire_310_935056602
HTC One A9 2016 года,6 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_one_a9_2016_goda_1158748612
HTC Desire C,3 500 руб.,Наро-Фоминск,https://www.avito.ru/naro-fominsk/telefony/htc_desire_c_1199446969
Новый в пленках HTC One M9 32GB,16 000 руб.,Симферополь,https://www.avito.ru/simferopol/telefony/novyy_v_plenkah_htc_one_m9_32gb_1141896425
HTC Desire 310 dual sim,3 000 руб.,Ростов-на-Дону,https://www.avito.ru/rostov-na-donu/telefony/htc_desire_310_dual_sim_1054416931
HTC 8x,4 000 руб.,Самара,https://www.avito.ru/samara/telefony/htc_8x_1039407923
07.08/ HTC X9,2 299 руб.,Чита,https://www.avito.ru/chita/telefony/07.08_htc_x9_1209746024
HTC Desire 320,1 000 руб.,Краснодар,https://www.avito.ru/krasnodar/telefony/htc_desire_320_1203284524
HTC Desire 820G dual sim,10 000 руб.,Калининград,https://www.avito.ru/kaliningrad/telefony/htc_desire_820g_dual_sim_977403863
Смартфон HTC Desire 626G dual sim,5 500 руб.,Магнитогорск,https://www.avito.ru/magnitogorsk/telefony/smartfon_htc_desire_626g_dual_sim_939218543
Новый HTC One M8 Доставка,12 500 руб.,Симферополь,https://www.avito.ru/simferopol/telefony/novyy_htc_one_m8_dostavka_1008598055
HTC Desire 326G Dual Sim,5 500 руб.,Нижний Новгород,https://www.avito.ru/nizhniy_novgorod/telefony/htc_desire_326g_dual_sim_1059004401
Htc 7 mozart,500 руб.,Барнаул,https://www.avito.ru/barnaul/telefony/htc_7_mozart_989965290
HTC ONE E9 plus,15 000 руб.,Юрюзань,https://www.avito.ru/yuryuzan/telefony/htc_one_e9_plus_887608707
Htc desier 600 dual sim,4 000 руб.,Москва,https://www.avito.ru/moskva/telefony/htc_desier_600_dual_sim_1073892521
